dat_iniciosemana;dat_fimsemana;ano_referencia;mes_referencia;num_revisao;nom_semanaoperativa;cod_modelos;id_subsistema;nom_subsistema;nom_usina;val_cvu
2020-01-11;2020-01-17;2020;1;2;PMO Janeiro 2020 - Revisão 2;318;N;NORTE;FLORES LT1;969.35
2020-01-11;2020-01-17;2020;1;2;PMO Janeiro 2020 - Revisão 2;319;N;NORTE;FLORES LT2;984.90
2020-01-11;2020-01-17;2020;1;2;PMO Janeiro 2020 - Revisão 2;167;NE;NORDESTE;P.PECEM1;130.79
2020-01-11;2020-01-17;2020;1;2;PMO Janeiro 2020 - Revisão 2;96;NE;NORDESTE;TERMOPE;138.51
2020-01-11;2020-01-17;2020;1;2;PMO Janeiro 2020 - Revisão 2;163;NE;NORDESTE;P.PECEM2;143.13
2020-01-11;2020-01-17;2020;1;2;PMO Janeiro 2020 - Revisão 2;147;NE;NORDESTE;PROSPERIDA;159.37
2020-01-11;2020-01-17;2020;1;2;PMO Janeiro 2020 - Revisão 2;42;NE;NORDESTE;FORTALEZA;180.57
2020-01-11;2020-01-17;2020;1;2;PMO Janeiro 2020 - Revisão 2;224;NE;NORDESTE;PSERGIPE I;237.56
2020-01-11;2020-01-17;2020;1;2;PMO Janeiro 2020 - Revisão 2;43;NE;NORDESTE;C.FURTADO;285.88
2020-01-11;2020-01-17;2020;1;2;PMO Janeiro 2020 - Revisão 2;83;NE;NORDESTE;JS_PEREIRA;286.05
2020-01-11;2020-01-17;2020;1;2;PMO Janeiro 2020 - Revisão 2;74;NE;NORDESTE;R.ALMEIDA;345.02
2020-01-11;2020-01-17;2020;1;2;PMO Janeiro 2020 - Revisão 2;58;NE;NORDESTE;TERMOCEARA;368.23
2020-01-11;2020-01-17;2020;1;2;PMO Janeiro 2020 - Revisão 2;221;NE;NORDESTE;SYKUE I;510.12
2020-01-11;2020-01-17;2020;1;2;PMO Janeiro 2020 - Revisão 2;98;NE;NORDESTE;PERNAMBU_3;667.48
2020-01-11;2020-01-17;2020;1;2;PMO Janeiro 2020 - Revisão 2;52;NE;NORDESTE;CAMPINA_GR;720.77
2020-01-11;2020-01-17;2020;1;2;PMO Janeiro 2020 - Revisão 2;112;NE;NORDESTE;BAHIA_1;729.37
2020-01-11;2020-01-17;2020;1;2;PMO Janeiro 2020 - Revisão 2;57;NE;NORDESTE;MARACANAU;754.61
2020-01-11;2020-01-17;2020;1;2;PMO Janeiro 2020 - Revisão 2;152;NE;NORDESTE;TERMOCABO;768.31
2020-01-11;2020-01-17;2020;1;2;PMO Janeiro 2020 - Revisão 2;67;NE;NORDESTE;TERMONE;772.48
2020-01-11;2020-01-17;2020;1;2;PMO Janeiro 2020 - Revisão 2;69;NE;NORDESTE;TERMOPB;772.48
2020-01-11;2020-01-17;2020;1;2;PMO Janeiro 2020 - Revisão 2;170;NE;NORDESTE;SUAPE II;790.62
2020-01-11;2020-01-17;2020;1;2;PMO Janeiro 2020 - Revisão 2;55;NE;NORDESTE;GLOBAL II;881.71
2020-01-11;2020-01-17;2020;1;2;PMO Janeiro 2020 - Revisão 2;53;NE;NORDESTE;GLOBAL I;881.71
2020-01-11;2020-01-17;2020;1;2;PMO Janeiro 2020 - Revisão 2;119;NE;NORDESTE;CAUCAIA;1009.78
2020-01-11;2020-01-17;2020;1;2;PMO Janeiro 2020 - Revisão 2;109;NE;NORDESTE;ALTOS;1009.78
2020-01-11;2020-01-17;2020;1;2;PMO Janeiro 2020 - Revisão 2;135;NE;NORDESTE;MARAMBAIA;1009.78
2020-01-11;2020-01-17;2020;1;2;PMO Janeiro 2020 - Revisão 2;133;NE;NORDESTE;JUAZEIRO N;1009.78
2020-01-11;2020-01-17;2020;1;2;PMO Janeiro 2020 - Revisão 2;138;NE;NORDESTE;NAZARIA;1009.78
2020-01-11;2020-01-17;2020;1;2;PMO Janeiro 2020 - Revisão 2;117;NE;NORDESTE;C.MAIOR;1009.78
2020-01-11;2020-01-17;2020;1;2;PMO Janeiro 2020 - Revisão 2;113;NE;NORDESTE;BATURITE;1009.78
2020-01-11;2020-01-17;2020;1;2;PMO Janeiro 2020 - Revisão 2;111;NE;NORDESTE;ARACATI;1009.78
2020-01-11;2020-01-17;2020;1;2;PMO Janeiro 2020 - Revisão 2;127;NE;NORDESTE;IGUATU;1009.78
2020-01-11;2020-01-17;2020;1;2;PMO Janeiro 2020 - Revisão 2;125;NE;NORDESTE;PECEM;1009.78
2020-01-11;2020-01-17;2020;1;2;PMO Janeiro 2020 - Revisão 2;121;NE;NORDESTE;CRATO;1009.78
2020-01-11;2020-01-17;2020;1;2;PMO Janeiro 2020 - Revisão 2;166;NE;NORDESTE;AREMBEPE;1165.80
2020-01-11;2020-01-17;2020;1;2;PMO Janeiro 2020 - Revisão 2;164;NE;NORDESTE;MURICY;1165.80
2020-01-11;2020-01-17;2020;1;2;PMO Janeiro 2020 - Revisão 2;161;NE;NORDESTE;POTIGUAR_3;1221.87
2020-01-11;2020-01-17;2020;1;2;PMO Janeiro 2020 - Revisão 2;151;NE;NORDESTE;POTIGUAR;1221.88
2020-01-11;2020-01-17;2020;1;2;PMO Janeiro 2020 - Revisão 2;144;NE;NORDESTE;PETROLINA;1279.05
2020-01-11;2020-01-17;2020;1;2;PMO Janeiro 2020 - Revisão 2;159;NE;NORDESTE;TERMOMANAU;1378.14
2020-01-11;2020-01-17;2020;1;2;PMO Janeiro 2020 - Revisão 2;160;NE;NORDESTE;PAU FERRO;1378.14
2020-01-11;2020-01-17;2020;1;2;PMO Janeiro 2020 - Revisão 2;107;S;SUL;PAMPA SUL;67.12
2020-01-11;2020-01-17;2020;1;2;PMO Janeiro 2020 - Revisão 2;149;S;SUL;SAO SEPE;84.44
2020-01-11;2020-01-17;2020;1;2;PMO Janeiro 2020 - Revisão 2;156;S;SUL;CANDIOTA_3;84.68
2020-01-11;2020-01-17;2020;1;2;PMO Janeiro 2020 - Revisão 2;24;S;SUL;J.LACER. C;193.62
2020-01-11;2020-01-17;2020;1;2;PMO Janeiro 2020 - Revisão 2;25;S;SUL;J.LACER. B;228.12
2020-01-11;2020-01-17;2020;1;2;PMO Janeiro 2020 - Revisão 2;27;S;SUL;J.LAC. A2;235.35
2020-01-11;2020-01-17;2020;1;2;PMO Janeiro 2020 - Revisão 2;26;S;SUL;J.LAC. A1;254.97
2020-01-11;2020-01-17;2020;1;2;PMO Janeiro 2020 - Revisão 2;35;S;SUL;URUGUAIANA;278.48
2020-01-11;2020-01-17;2020;1;2;PMO Janeiro 2020 - Revisão 2;169;S;SUL;MADEIRA;303.11
2020-01-11;2020-01-17;2020;1;2;PMO Janeiro 2020 - Revisão 2;28;S;SUL;FIGUEIRA;475.68
2020-01-11;2020-01-17;2020;1;2;PMO Janeiro 2020 - Revisão 2;48;S;SUL;ARAUCARIA;694.77
2020-01-11;2020-01-17;2020;1;2;PMO Janeiro 2020 - Revisão 2;64;S;SUL;S.TIARAJU;698.14
2020-01-11;2020-01-17;2020;1;2;PMO Janeiro 2020 - Revisão 2;65;SE;SUDESTE;ATLAN_CSA;0.00
2020-01-11;2020-01-17;2020;1;2;PMO Janeiro 2020 - Revisão 2;13;SE;SUDESTE;ANGRA 2;20.12
2020-01-11;2020-01-17;2020;1;2;PMO Janeiro 2020 - Revisão 2;1;SE;SUDESTE;ANGRA 1;31.17
2020-01-11;2020-01-17;2020;1;2;PMO Janeiro 2020 - Revisão 2;171;SE;SUDESTE;NORTEFLU 1;66.85
2020-01-11;2020-01-17;2020;1;2;PMO Janeiro 2020 - Revisão 2;172;SE;SUDESTE;NORTEFLU 2;77.48
2020-01-11;2020-01-17;2020;1;2;PMO Janeiro 2020 - Revisão 2;211;SE;SUDESTE;BAIXADA FL;103.14
2020-01-11;2020-01-17;2020;1;2;PMO Janeiro 2020 - Revisão 2;86;SE;SUDESTE;SANTA CRUZ;116.57
2020-01-11;2020-01-17;2020;1;2;PMO Janeiro 2020 - Revisão 2;173;SE;SUDESTE;NORTEFLU 3;147.95
2020-01-11;2020-01-17;2020;1;2;PMO Janeiro 2020 - Revisão 2;15;SE;SUDESTE;LUIZORMELO;171.88
2020-01-11;2020-01-17;2020;1;2;PMO Janeiro 2020 - Revisão 2;183;SE;SUDESTE;ATLANTICO;188.16
2020-01-11;2020-01-17;2020;1;2;PMO Janeiro 2020 - Revisão 2;68;SE;SUDESTE;TRES LAGOA;216.44
2020-01-11;2020-01-17;2020;1;2;PMO Janeiro 2020 - Revisão 2;47;SE;SUDESTE;TERMORIO;256.97
2020-01-11;2020-01-17;2020;1;2;PMO Janeiro 2020 - Revisão 2;54;SE;SUDESTE;JUIZ DE FO;283.74
2020-01-11;2020-01-17;2020;1;2;PMO Janeiro 2020 - Revisão 2;4;SE;SUDESTE;ST.CRUZ 34;310.41
2020-01-11;2020-01-17;2020;1;2;PMO Janeiro 2020 - Revisão 2;97;SE;SUDESTE;CUBATAO;326.80
2020-01-11;2020-01-17;2020;1;2;PMO Janeiro 2020 - Revisão 2;63;SE;SUDESTE;AUR.CHAVES;346.37
2020-01-11;2020-01-17;2020;1;2;PMO Janeiro 2020 - Revisão 2;62;SE;SUDESTE;SEROPEDICA;354.24
2020-01-11;2020-01-17;2020;1;2;PMO Janeiro 2020 - Revisão 2;174;SE;SUDESTE;NORTEFLU 4;434.07
2020-01-11;2020-01-17;2020;1;2;PMO Janeiro 2020 - Revisão 2;50;SE;SUDESTE;PIRAT.12 O;470.34
2020-01-11;2020-01-17;2020;1;2;PMO Janeiro 2020 - Revisão 2;12;SE;SUDESTE;CUIABA CC;511.77
2020-01-11;2020-01-17;2020;1;2;PMO Janeiro 2020 - Revisão 2;110;SE;SUDESTE;FGASPARIAN;548.04
2020-01-11;2020-01-17;2020;1;2;PMO Janeiro 2020 - Revisão 2;90;SE;SUDESTE;M.LAGO;591.17
2020-01-11;2020-01-17;2020;1;2;PMO Janeiro 2020 - Revisão 2;49;SE;SUDESTE;VIANA;777.77
2020-01-11;2020-01-17;2020;1;2;PMO Janeiro 2020 - Revisão 2;194;SE;SUDESTE;TNORTE 2;910.86
2020-01-11;2020-01-17;2020;1;2;PMO Janeiro 2020 - Revisão 2;182;SE;SUDESTE;PALMEIR_GO;923.83
2020-01-11;2020-01-17;2020;1;2;PMO Janeiro 2020 - Revisão 2;2;SE;SUDESTE;IGARAPE;939.55
2020-01-11;2020-01-17;2020;1;2;PMO Janeiro 2020 - Revisão 2;9;SE;SUDESTE;CAMPOS;978.10
2020-01-11;2020-01-17;2020;1;2;PMO Janeiro 2020 - Revisão 2;153;SE;SUDESTE;DAIA;1162.38
2020-01-11;2020-01-17;2020;1;2;PMO Janeiro 2020 - Revisão 2;155;SE;SUDESTE;GOIANIA 2;1218.35
2020-01-11;2020-01-17;2020;1;2;PMO Janeiro 2020 - Revisão 2;108;SE;SUDESTE;XAVANTES;1671.57
2020-01-18;2020-01-24;2020;1;3;PMO Janeiro 2020 - Revisão 3;204;N;NORTE;JARAQUI;0.00
2020-01-18;2020-01-24;2020;1;3;PMO Janeiro 2020 - Revisão 3;205;N;NORTE;MANAUARA;0.00
2020-01-18;2020-01-24;2020;1;3;PMO Janeiro 2020 - Revisão 3;207;N;NORTE;PONTA NEGR;0.00
2020-01-18;2020-01-24;2020;1;3;PMO Janeiro 2020 - Revisão 3;203;N;NORTE;C. ROCHA;0.00
2020-01-18;2020-01-24;2020;1;3;PMO Janeiro 2020 - Revisão 3;209;N;NORTE;TAMBAQUI;0.00
2020-01-18;2020-01-24;2020;1;3;PMO Janeiro 2020 - Revisão 3;201;N;NORTE;APARECIDA;63.95
2020-01-18;2020-01-24;2020;1;3;PMO Janeiro 2020 - Revisão 3;140;N;NORTE;UTE MAUA 3;63.95
2020-01-18;2020-01-24;2020;1;3;PMO Janeiro 2020 - Revisão 3;212;N;NORTE;MARANHAO3;82.48
2020-01-18;2020-01-24;2020;1;3;PMO Janeiro 2020 - Revisão 3;21;N;NORTE;MARANHAO V;109.23
2020-01-18;2020-01-24;2020;1;3;PMO Janeiro 2020 - Revisão 3;36;N;NORTE;MARANHAOIV;109.23
2020-01-18;2020-01-24;2020;1;3;PMO Janeiro 2020 - Revisão 3;176;N;NORTE;P. ITAQUI;137.78
2020-01-18;2020-01-24;2020;1;3;PMO Janeiro 2020 - Revisão 3;116;N;NORTE;PARNAIB_IV;151.69
2020-01-18;2020-01-24;2020;1;3;PMO Janeiro 2020 - Revisão 3;46;N;NORTE;N.VENECIA2;223.51
2020-01-18;2020-01-24;2020;1;3;PMO Janeiro 2020 - Revisão 3;206;N;NORTE;MAUA B3;411.92
2020-01-18;2020-01-24;2020;1;3;PMO Janeiro 2020 - Revisão 3;141;N;NORTE;MAUA B4;575.00
2020-01-18;2020-01-24;2020;1;3;PMO Janeiro 2020 - Revisão 3;300;N;NORTE;MAUA B1;711.77
2020-01-18;2020-01-24;2020;1;3;PMO Janeiro 2020 - Revisão 3;73;N;NORTE;GERAMAR1;777.75
2020-01-18;2020-01-24;2020;1;3;PMO Janeiro 2020 - Revisão 3;70;N;NORTE;GERAMAR2;777.75
2020-01-18;2020-01-24;2020;1;3;PMO Janeiro 2020 - Revisão 3;303;N;NORTE;ELECTRON;872.84
2020-01-18;2020-01-24;2020;1;3;PMO Janeiro 2020 - Revisão 3;317;N;NORTE;IRANDUBA;955.63
2020-01-18;2020-01-24;2020;1;3;PMO Janeiro 2020 - Revisão 3;318;N;NORTE;FLORES LT1;969.35
2020-01-18;2020-01-24;2020;1;3;PMO Janeiro 2020 - Revisão 3;319;N;NORTE;FLORES LT2;984.90
2020-01-18;2020-01-24;2020;1;3;PMO Janeiro 2020 - Revisão 3;167;NE;NORDESTE;P.PECEM1;130.79
2020-01-18;2020-01-24;2020;1;3;PMO Janeiro 2020 - Revisão 3;96;NE;NORDESTE;TERMOPE;138.51
2020-01-18;2020-01-24;2020;1;3;PMO Janeiro 2020 - Revisão 3;163;NE;NORDESTE;P.PECEM2;143.13
2020-01-18;2020-01-24;2020;1;3;PMO Janeiro 2020 - Revisão 3;147;NE;NORDESTE;PROSPERIDA;159.37
2020-01-18;2020-01-24;2020;1;3;PMO Janeiro 2020 - Revisão 3;42;NE;NORDESTE;FORTALEZA;180.57
2020-01-18;2020-01-24;2020;1;3;PMO Janeiro 2020 - Revisão 3;224;NE;NORDESTE;PSERGIPE I;237.56
2020-01-18;2020-01-24;2020;1;3;PMO Janeiro 2020 - Revisão 3;43;NE;NORDESTE;C.FURTADO;285.88
2020-01-18;2020-01-24;2020;1;3;PMO Janeiro 2020 - Revisão 3;83;NE;NORDESTE;JS_PEREIRA;286.05
2020-01-18;2020-01-24;2020;1;3;PMO Janeiro 2020 - Revisão 3;74;NE;NORDESTE;R.ALMEIDA;345.02
2020-01-18;2020-01-24;2020;1;3;PMO Janeiro 2020 - Revisão 3;58;NE;NORDESTE;TERMOCEARA;368.23
2020-01-18;2020-01-24;2020;1;3;PMO Janeiro 2020 - Revisão 3;221;NE;NORDESTE;SYKUE I;510.12
2020-01-18;2020-01-24;2020;1;3;PMO Janeiro 2020 - Revisão 3;98;NE;NORDESTE;PERNAMBU_3;667.48
2020-01-18;2020-01-24;2020;1;3;PMO Janeiro 2020 - Revisão 3;52;NE;NORDESTE;CAMPINA_GR;720.77
2020-01-18;2020-01-24;2020;1;3;PMO Janeiro 2020 - Revisão 3;112;NE;NORDESTE;BAHIA_1;729.37
2020-01-18;2020-01-24;2020;1;3;PMO Janeiro 2020 - Revisão 3;57;NE;NORDESTE;MARACANAU;754.61
2020-01-18;2020-01-24;2020;1;3;PMO Janeiro 2020 - Revisão 3;152;NE;NORDESTE;TERMOCABO;768.31
2020-01-18;2020-01-24;2020;1;3;PMO Janeiro 2020 - Revisão 3;67;NE;NORDESTE;TERMONE;772.48
2020-01-18;2020-01-24;2020;1;3;PMO Janeiro 2020 - Revisão 3;69;NE;NORDESTE;TERMOPB;772.48
2020-01-18;2020-01-24;2020;1;3;PMO Janeiro 2020 - Revisão 3;170;NE;NORDESTE;SUAPE II;790.62
2020-01-18;2020-01-24;2020;1;3;PMO Janeiro 2020 - Revisão 3;55;NE;NORDESTE;GLOBAL II;881.71
2020-01-18;2020-01-24;2020;1;3;PMO Janeiro 2020 - Revisão 3;53;NE;NORDESTE;GLOBAL I;881.71
2020-01-18;2020-01-24;2020;1;3;PMO Janeiro 2020 - Revisão 3;111;NE;NORDESTE;ARACATI;1009.78
2020-01-18;2020-01-24;2020;1;3;PMO Janeiro 2020 - Revisão 3;121;NE;NORDESTE;CRATO;1009.78
2020-01-18;2020-01-24;2020;1;3;PMO Janeiro 2020 - Revisão 3;109;NE;NORDESTE;ALTOS;1009.78
2020-01-18;2020-01-24;2020;1;3;PMO Janeiro 2020 - Revisão 3;138;NE;NORDESTE;NAZARIA;1009.78
2020-01-18;2020-01-24;2020;1;3;PMO Janeiro 2020 - Revisão 3;135;NE;NORDESTE;MARAMBAIA;1009.78
2020-01-18;2020-01-24;2020;1;3;PMO Janeiro 2020 - Revisão 3;127;NE;NORDESTE;IGUATU;1009.78
2020-01-18;2020-01-24;2020;1;3;PMO Janeiro 2020 - Revisão 3;113;NE;NORDESTE;BATURITE;1009.78
2020-01-18;2020-01-24;2020;1;3;PMO Janeiro 2020 - Revisão 3;119;NE;NORDESTE;CAUCAIA;1009.78
2020-01-18;2020-01-24;2020;1;3;PMO Janeiro 2020 - Revisão 3;117;NE;NORDESTE;C.MAIOR;1009.78
2020-01-18;2020-01-24;2020;1;3;PMO Janeiro 2020 - Revisão 3;133;NE;NORDESTE;JUAZEIRO N;1009.78
2020-01-18;2020-01-24;2020;1;3;PMO Janeiro 2020 - Revisão 3;125;NE;NORDESTE;PECEM;1009.78
2020-01-18;2020-01-24;2020;1;3;PMO Janeiro 2020 - Revisão 3;166;NE;NORDESTE;AREMBEPE;1165.80
2020-01-18;2020-01-24;2020;1;3;PMO Janeiro 2020 - Revisão 3;164;NE;NORDESTE;MURICY;1165.80
2020-01-18;2020-01-24;2020;1;3;PMO Janeiro 2020 - Revisão 3;161;NE;NORDESTE;POTIGUAR_3;1221.87
2020-01-18;2020-01-24;2020;1;3;PMO Janeiro 2020 - Revisão 3;151;NE;NORDESTE;POTIGUAR;1221.88
2020-01-18;2020-01-24;2020;1;3;PMO Janeiro 2020 - Revisão 3;144;NE;NORDESTE;PETROLINA;1279.05
2020-01-18;2020-01-24;2020;1;3;PMO Janeiro 2020 - Revisão 3;159;NE;NORDESTE;TERMOMANAU;1378.14
2020-01-18;2020-01-24;2020;1;3;PMO Janeiro 2020 - Revisão 3;160;NE;NORDESTE;PAU FERRO;1378.14
2020-01-18;2020-01-24;2020;1;3;PMO Janeiro 2020 - Revisão 3;107;S;SUL;PAMPA SUL;67.12
2020-01-18;2020-01-24;2020;1;3;PMO Janeiro 2020 - Revisão 3;149;S;SUL;SAO SEPE;84.44
2020-01-18;2020-01-24;2020;1;3;PMO Janeiro 2020 - Revisão 3;156;S;SUL;CANDIOTA_3;84.68
2020-01-18;2020-01-24;2020;1;3;PMO Janeiro 2020 - Revisão 3;24;S;SUL;J.LACER. C;193.62
2020-01-18;2020-01-24;2020;1;3;PMO Janeiro 2020 - Revisão 3;25;S;SUL;J.LACER. B;228.12
2020-01-18;2020-01-24;2020;1;3;PMO Janeiro 2020 - Revisão 3;27;S;SUL;J.LAC. A2;235.35
2020-01-18;2020-01-24;2020;1;3;PMO Janeiro 2020 - Revisão 3;26;S;SUL;J.LAC. A1;254.97
2020-01-18;2020-01-24;2020;1;3;PMO Janeiro 2020 - Revisão 3;35;S;SUL;URUGUAIANA;278.48
2020-01-18;2020-01-24;2020;1;3;PMO Janeiro 2020 - Revisão 3;169;S;SUL;MADEIRA;303.11
2020-01-18;2020-01-24;2020;1;3;PMO Janeiro 2020 - Revisão 3;28;S;SUL;FIGUEIRA;475.68
2020-01-18;2020-01-24;2020;1;3;PMO Janeiro 2020 - Revisão 3;48;S;SUL;ARAUCARIA;694.77
2020-01-18;2020-01-24;2020;1;3;PMO Janeiro 2020 - Revisão 3;64;S;SUL;S.TIARAJU;698.14
2020-01-18;2020-01-24;2020;1;3;PMO Janeiro 2020 - Revisão 3;65;SE;SUDESTE;ATLAN_CSA;0.00
2020-01-18;2020-01-24;2020;1;3;PMO Janeiro 2020 - Revisão 3;13;SE;SUDESTE;ANGRA 2;20.12
2020-01-18;2020-01-24;2020;1;3;PMO Janeiro 2020 - Revisão 3;1;SE;SUDESTE;ANGRA 1;31.17
2020-01-18;2020-01-24;2020;1;3;PMO Janeiro 2020 - Revisão 3;171;SE;SUDESTE;NORTEFLU 1;66.85
2020-01-18;2020-01-24;2020;1;3;PMO Janeiro 2020 - Revisão 3;172;SE;SUDESTE;NORTEFLU 2;77.48
2020-01-18;2020-01-24;2020;1;3;PMO Janeiro 2020 - Revisão 3;211;SE;SUDESTE;BAIXADA FL;103.14
2020-01-18;2020-01-24;2020;1;3;PMO Janeiro 2020 - Revisão 3;86;SE;SUDESTE;SANTA CRUZ;116.57
2020-01-18;2020-01-24;2020;1;3;PMO Janeiro 2020 - Revisão 3;173;SE;SUDESTE;NORTEFLU 3;147.95
2020-01-18;2020-01-24;2020;1;3;PMO Janeiro 2020 - Revisão 3;15;SE;SUDESTE;LUIZORMELO;171.88
2020-01-18;2020-01-24;2020;1;3;PMO Janeiro 2020 - Revisão 3;183;SE;SUDESTE;ATLANTICO;188.16
2020-01-18;2020-01-24;2020;1;3;PMO Janeiro 2020 - Revisão 3;68;SE;SUDESTE;TRES LAGOA;216.44
2020-01-18;2020-01-24;2020;1;3;PMO Janeiro 2020 - Revisão 3;47;SE;SUDESTE;TERMORIO;256.97
2020-01-18;2020-01-24;2020;1;3;PMO Janeiro 2020 - Revisão 3;54;SE;SUDESTE;JUIZ DE FO;283.74
2020-01-18;2020-01-24;2020;1;3;PMO Janeiro 2020 - Revisão 3;4;SE;SUDESTE;ST.CRUZ 34;310.41
2020-01-18;2020-01-24;2020;1;3;PMO Janeiro 2020 - Revisão 3;97;SE;SUDESTE;CUBATAO;326.80
2020-01-18;2020-01-24;2020;1;3;PMO Janeiro 2020 - Revisão 3;63;SE;SUDESTE;AUR.CHAVES;346.37
2020-01-18;2020-01-24;2020;1;3;PMO Janeiro 2020 - Revisão 3;62;SE;SUDESTE;SEROPEDICA;354.24
2020-01-18;2020-01-24;2020;1;3;PMO Janeiro 2020 - Revisão 3;174;SE;SUDESTE;NORTEFLU 4;434.07
2020-01-18;2020-01-24;2020;1;3;PMO Janeiro 2020 - Revisão 3;50;SE;SUDESTE;PIRAT.12 O;470.34
2020-01-18;2020-01-24;2020;1;3;PMO Janeiro 2020 - Revisão 3;12;SE;SUDESTE;CUIABA CC;511.77
2020-01-18;2020-01-24;2020;1;3;PMO Janeiro 2020 - Revisão 3;110;SE;SUDESTE;FGASPARIAN;548.04
2020-01-18;2020-01-24;2020;1;3;PMO Janeiro 2020 - Revisão 3;90;SE;SUDESTE;M.LAGO;591.17
2020-01-18;2020-01-24;2020;1;3;PMO Janeiro 2020 - Revisão 3;49;SE;SUDESTE;VIANA;777.77
2020-01-18;2020-01-24;2020;1;3;PMO Janeiro 2020 - Revisão 3;194;SE;SUDESTE;TNORTE 2;910.86
2020-01-18;2020-01-24;2020;1;3;PMO Janeiro 2020 - Revisão 3;182;SE;SUDESTE;PALMEIR_GO;923.83
2020-01-18;2020-01-24;2020;1;3;PMO Janeiro 2020 - Revisão 3;2;SE;SUDESTE;IGARAPE;939.55
2020-01-18;2020-01-24;2020;1;3;PMO Janeiro 2020 - Revisão 3;9;SE;SUDESTE;CAMPOS;978.10
2020-01-18;2020-01-24;2020;1;3;PMO Janeiro 2020 - Revisão 3;153;SE;SUDESTE;DAIA;1162.38
2020-01-18;2020-01-24;2020;1;3;PMO Janeiro 2020 - Revisão 3;155;SE;SUDESTE;GOIANIA 2;1218.35
2020-01-18;2020-01-24;2020;1;3;PMO Janeiro 2020 - Revisão 3;108;SE;SUDESTE;XAVANTES;1671.57
2020-01-25;2020-01-31;2020;1;4;PMO Janeiro 2020 - Revisão 4;204;N;NORTE;JARAQUI;0.00
2020-01-25;2020-01-31;2020;1;4;PMO Janeiro 2020 - Revisão 4;207;N;NORTE;PONTA NEGR;0.00
2020-01-25;2020-01-31;2020;1;4;PMO Janeiro 2020 - Revisão 4;203;N;NORTE;C. ROCHA;0.00
2020-01-25;2020-01-31;2020;1;4;PMO Janeiro 2020 - Revisão 4;205;N;NORTE;MANAUARA;0.00
2020-01-25;2020-01-31;2020;1;4;PMO Janeiro 2020 - Revisão 4;209;N;NORTE;TAMBAQUI;0.00
2020-01-25;2020-01-31;2020;1;4;PMO Janeiro 2020 - Revisão 4;201;N;NORTE;APARECIDA;63.95
2020-01-25;2020-01-31;2020;1;4;PMO Janeiro 2020 - Revisão 4;140;N;NORTE;UTE MAUA 3;63.95
2020-01-25;2020-01-31;2020;1;4;PMO Janeiro 2020 - Revisão 4;212;N;NORTE;MARANHAO3;82.48
2020-01-25;2020-01-31;2020;1;4;PMO Janeiro 2020 - Revisão 4;36;N;NORTE;MARANHAOIV;109.23
2020-01-25;2020-01-31;2020;1;4;PMO Janeiro 2020 - Revisão 4;21;N;NORTE;MARANHAO V;109.23
2020-01-25;2020-01-31;2020;1;4;PMO Janeiro 2020 - Revisão 4;176;N;NORTE;P. ITAQUI;137.78
2020-01-25;2020-01-31;2020;1;4;PMO Janeiro 2020 - Revisão 4;116;N;NORTE;PARNAIB_IV;151.69
2020-01-25;2020-01-31;2020;1;4;PMO Janeiro 2020 - Revisão 4;46;N;NORTE;N.VENECIA2;223.51
2020-01-25;2020-01-31;2020;1;4;PMO Janeiro 2020 - Revisão 4;206;N;NORTE;MAUA B3;411.92
2020-01-25;2020-01-31;2020;1;4;PMO Janeiro 2020 - Revisão 4;141;N;NORTE;MAUA B4;575.00
2020-01-25;2020-01-31;2020;1;4;PMO Janeiro 2020 - Revisão 4;300;N;NORTE;MAUA B1;711.77
2020-01-25;2020-01-31;2020;1;4;PMO Janeiro 2020 - Revisão 4;73;N;NORTE;GERAMAR1;777.75
2020-01-25;2020-01-31;2020;1;4;PMO Janeiro 2020 - Revisão 4;70;N;NORTE;GERAMAR2;777.75
2020-01-25;2020-01-31;2020;1;4;PMO Janeiro 2020 - Revisão 4;303;N;NORTE;ELECTRON;872.84
2020-01-25;2020-01-31;2020;1;4;PMO Janeiro 2020 - Revisão 4;317;N;NORTE;IRANDUBA;955.63
2020-01-25;2020-01-31;2020;1;4;PMO Janeiro 2020 - Revisão 4;318;N;NORTE;FLORES LT1;969.35
2020-01-25;2020-01-31;2020;1;4;PMO Janeiro 2020 - Revisão 4;319;N;NORTE;FLORES LT2;984.90
2020-01-25;2020-01-31;2020;1;4;PMO Janeiro 2020 - Revisão 4;167;NE;NORDESTE;P.PECEM1;130.79
2020-01-25;2020-01-31;2020;1;4;PMO Janeiro 2020 - Revisão 4;96;NE;NORDESTE;TERMOPE;138.51
2020-01-25;2020-01-31;2020;1;4;PMO Janeiro 2020 - Revisão 4;163;NE;NORDESTE;P.PECEM2;143.13
2020-01-25;2020-01-31;2020;1;4;PMO Janeiro 2020 - Revisão 4;147;NE;NORDESTE;PROSPERIDA;159.37
2020-01-25;2020-01-31;2020;1;4;PMO Janeiro 2020 - Revisão 4;42;NE;NORDESTE;FORTALEZA;180.57
2020-01-25;2020-01-31;2020;1;4;PMO Janeiro 2020 - Revisão 4;224;NE;NORDESTE;PSERGIPE I;237.56
2020-01-25;2020-01-31;2020;1;4;PMO Janeiro 2020 - Revisão 4;43;NE;NORDESTE;C.FURTADO;285.88
2020-01-25;2020-01-31;2020;1;4;PMO Janeiro 2020 - Revisão 4;83;NE;NORDESTE;JS_PEREIRA;286.05
